"Notes"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	31	11763734	0.3
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Depressive episode, unspecified"	"F32.9"	17	11763734	Unreliable
	"Tennessee"	"47"	"Davidson County, TN"	"47037"	"Psychological and behavioural factors associated with disorders or diseases classified elsewhere"	"F54"	13	11763734	Unreliable
	"Tennessee"	"47"	"Decatur County, TN"	"47039"	"Unspecified dementia"	"F03"	28	222089	12.6
	"Tennessee"	"47"	"DeKalb County, TN"	"47041"	"Vascular dementia, unspecified"	"F01.9"	17	351361	Unreliable
	"Tennessee"	"47"	"DeKalb County, TN"	"47041"	"Unspecified dementia"	"F03"	122	351361	34.7
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Vascular dementia, unspecified"	"F01.9"	19	912964	Unreliable
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Unspecified dementia"	"F03"	264	912964	28.9
	"Tennessee"	"47"	"Dickson County, TN"	"47043"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	20	912964	2.2
	"Tennessee"	"47"	"Dyer County, TN"	"47045"	"Unspecified dementia"	"F03"	112	717956	15.6
	"Tennessee"	"47"	"Fayette County, TN"	"47047"	"Vascular dementia, unspecified"	"F01.9"	10	677628	Unreliable
	"Tennessee"	"47"	"Fayette County, TN"	"47047"	"Unspecified dementia"	"F03"	164	677628	24.2
	"Tennessee"	"47"	"Fentress County, TN"	"47049"	"Unspecified dementia"	"F03"	30	332485	9.0
	"Tennessee"	"47"	"Fentress County, TN"	"47049"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	30	332485	9.0
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Vascular dementia, unspecified"	"F01.9"	19	773049	Unreliable
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Unspecified dementia"	"F03"	159	773049	20.6
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	17	773049	Unreliable
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	11	773049	Unreliable
	"Tennessee"	"47"	"Franklin County, TN"	"47051"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	10	773049	Unreliable
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"Vascular dementia, unspecified"	"F01.9"	67	927123	7.2
	"Tennessee"	"47"	"Gibson County, TN"	"47053"	"Unspecified dementia"	"F03"	300	927123	32.4
	"Tennessee"	"47"	"Giles County, TN"	"47055"	"Vascular dementia, unspecified"	"F01.9"	10	557580	Unreliable
	"Tennessee"	"47"	"Giles County, TN"	"47055"	"Unspecified dementia"	"F03"	144	557580	25.8
	"Tennessee"	"47"	"Grainger County, TN"	"47057"	"Vascular dementia, unspecified"	"F01.9"	11	419506	Unreliable
	"Tennessee"	"47"	"Grainger County, TN"	"47057"	"Unspecified dementia"	"F03"	128	419506	30.5
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Vascular dementia, unspecified"	"F01.9"	20	1270964	1.6
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Unspecified dementia"	"F03"	367	1270964	28.9
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	10	1270964	Unreliable
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	12	1270964	Unreliable
	"Tennessee"	"47"	"Greene County, TN"	"47059"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	10	1270964	Unreliable
	"Tennessee"	"47"	"Grundy County, TN"	"47061"	"Unspecified dementia"	"F03"	121	263171	46.0
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Vascular dementia, unspecified"	"F01.9"	17	1163135	Unreliable
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Unspecified dementia"	"F03"	222	1163135	19.1
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	20	1163135	1.7
	"Tennessee"	"47"	"Hamblen County, TN"	"47063"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	21	1163135	1.8
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Multi-infarct dementia"	"F01.1"	24	6287040	0.4
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Vascular dementia, unspecified"	"F01.9"	454	6287040	7.2
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Unspecified dementia"	"F03"	1463	6287040	23.3
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	44	6287040	0.7
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	86	6287040	1.4
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	12	6287040	Unreliable
	"Tennessee"	"47"	"Hamilton County, TN"	"47065"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	26	6287040	0.4
	"Tennessee"	"47"	"Hancock County, TN"	"47067"	"Unspecified dementia"	"F03"	13	127841	Unreliable
	"Tennessee"	"47"	"Hardeman County, TN"	"47069"	"Vascular dementia, unspecified"	"F01.9"	12	516264	Unreliable
	"Tennessee"	"47"	"Hardeman County, TN"	"47069"	"Unspecified dementia"	"F03"	94	516264	18.2
	"Tennessee"	"47"	"Hardin County, TN"	"47071"	"Unspecified dementia"	"F03"	88	490432	17.9
	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Vascular dementia, unspecified"	"F01.9"	41	1059273	3.9
	"Tennessee"	"47"	"Hawkins County, TN"	"47073"	"Unspecified dementia"	"F03"	367	1059273	34.6
	"Tennessee"	"47"	"Haywood County, TN"	"47075"	"Unspecified dementia"	"F03"	74	358940	20.6
	"Tennessee"	"47"	"Haywood County, TN"	"47075"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	10	358940	Unreliable
	"Tennessee"	"47"	"Henderson County, TN"	"47077"	"Vascular dementia, unspecified"	"F01.9"	12	514455	Unreliable
	"Tennessee"	"47"	"Henderson County, TN"	"47077"	"Unspecified dementia"	"F03"	57	514455	11.1
	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Vascular dementia, unspecified"	"F01.9"	16	604748	Unreliable
	"Tennessee"	"47"	"Henry County, TN"	"47079"	"Unspecified dementia"	"F03"	113	604748	18.7
	"Tennessee"	"47"	"Hickman County, TN"	"47081"	"Vascular dementia, unspecified"	"F01.9"	12	454305	Unreliable
	"Tennessee"	"47"	"Hickman County, TN"	"47081"	"Unspecified dementia"	"F03"	120	454305	26.4
	"Tennessee"	"47"	"Houston County, TN"	"47083"	"Vascular dementia, unspecified"	"F01.9"	14	155694	Unreliable
	"Tennessee"	"47"	"Houston County, TN"	"47083"	"Unspecified dementia"	"F03"	68	155694	43.7
	"Tennessee"	"47"	"Humphreys County, TN"	"47085"	"Unspecified dementia"	"F03"	99	345897	28.6
	"Tennessee"	"47"	"Jackson County, TN"	"47087"	"Vascular dementia, unspecified"	"F01.9"	13	216437	Unreliable
	"Tennessee"	"47"	"Jackson County, TN"	"47087"	"Unspecified dementia"	"F03"	51	216437	23.6
	"Tennessee"	"47"	"Jefferson County, TN"	"47089"	"Vascular dementia, unspecified"	"F01.9"	21	942516	2.2
	"Tennessee"	"47"	"Jefferson County, TN"	"47089"	"Unspecified dementia"	"F03"	282	942516	29.9
	"Tennessee"	"47"	"Johnson County, TN"	"47091"	"Unspecified dementia"	"F03"	81	340866	23.8
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Multi-infarct dementia"	"F01.1"	35	7992792	0.4
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Vascular dementia, unspecified"	"F01.9"	427	7992792	5.3
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Unspecified dementia"	"F03"	3028	7992792	37.9
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	148	7992792	1.9
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	174	7992792	2.2
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	28	7992792	0.4
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	14	7992792	Unreliable
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	16	7992792	Unreliable
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Schizophrenia, unspecified"	"F20.9"	11	7992792	Unreliable
	"Tennessee"	"47"	"Knox County, TN"	"47093"	"Depressive episode, unspecified"	"F32.9"	15	7992792	Unreliable
	"Tennessee"	"47"	"Lake County, TN"	"47095"	"Unspecified dementia"	"F03"	17	148283	Unreliable
	"Tennessee"	"47"	"Lauderdale County, TN"	"47097"	"Unspecified dementia"	"F03"	79	519474	15.2
	"Tennessee"	"47"	"Lauderdale County, TN"	"47097"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	18	519474	Unreliable
	"Tennessee"	"47"	"Lawrence County, TN"	"47099"	"Vascular dementia, unspecified"	"F01.9"	12	786121	Unreliable
	"Tennessee"	"47"	"Lawrence County, TN"	"47099"	"Unspecified dementia"	"F03"	174	786121	22.1
	"Tennessee"	"47"	"Lewis County, TN"	"47101"	"Unspecified dementia"	"F03"	57	224318	25.4
	"Tennessee"	"47"	"Lincoln County, TN"	"47103"	"Vascular dementia, unspecified"	"F01.9"	28	620442	4.5
	"Tennessee"	"47"	"Lincoln County, TN"	"47103"	"Unspecified dementia"	"F03"	82	620442	13.2
	"Tennessee"	"47"	"Loudon County, TN"	"47105"	"Vascular dementia, unspecified"	"F01.9"	33	877652	3.8
	"Tennessee"	"47"	"Loudon County, TN"	"47105"	"Unspecified dementia"	"F03"	420	877652	47.9
	"Tennessee"	"47"	"Loudon County, TN"	"47105"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	13	877652	Unreliable
	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Multi-infarct dementia"	"F01.1"	11	977367	Unreliable
	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Vascular dementia, unspecified"	"F01.9"	66	977367	6.8
	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Unspecified dementia"	"F03"	267	977367	27.3
	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	15	977367	Unreliable
	"Tennessee"	"47"	"McMinn County, TN"	"47107"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	25	977367	2.6
	"Tennessee"	"47"	"McNairy County, TN"	"47109"	"Vascular dementia, unspecified"	"F01.9"	12	484547	Unreliable
	"Tennessee"	"47"	"McNairy County, TN"	"47109"	"Unspecified dementia"	"F03"	71	484547	14.7
	"Tennessee"	"47"	"Macon County, TN"	"47111"	"Unspecified dementia"	"F03"	125	416397	30.0
	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Multi-infarct dementia"	"F01.1"	13	1826790	Unreliable
	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Vascular dementia, unspecified"	"F01.9"	134	1826790	7.3
	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Unspecified dementia"	"F03"	349	1826790	19.1
	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	19	1826790	Unreliable
	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	14	1826790	Unreliable
	"Tennessee"	"47"	"Madison County, TN"	"47113"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11	1826790	Unreliable
	"Tennessee"	"47"	"Marion County, TN"	"47115"	"Vascular dementia, unspecified"	"F01.9"	22	533714	4.1
	"Tennessee"	"47"	"Marion County, TN"	"47115"	"Unspecified dementia"	"F03"	129	533714	24.2
	"Tennessee"	"47"	"Marshall County, TN"	"47117"	"Unspecified dementia"	"F03"	69	561141	12.3
	"Tennessee"	"47"	"Marshall County, TN"	"47117"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	13	561141	Unreliable
	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Multi-infarct dementia"	"F01.1"	12	1495193	Unreliable
	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Vascular dementia, unspecified"	"F01.9"	46	1495193	3.1
	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Unspecified dementia"	"F03"	388	1495193	25.9
	"Tennessee"	"47"	"Maury County, TN"	"47119"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	20	1495193	1.3
	"Tennessee"	"47"	"Meigs County, TN"	"47121"	"Vascular dementia, unspecified"	"F01.9"	12	218463	Unreliable
	"Tennessee"	"47"	"Meigs County, TN"	"47121"	"Unspecified dementia"	"F03"	59	218463	27.0
	"Tennessee"	"47"	"Monroe County, TN"	"47123"	"Multi-infarct dementia"	"F01.1"	15	818665	Unreliable
	"Tennessee"	"47"	"Monroe County, TN"	"47123"	"Vascular dementia, unspecified"	"F01.9"	24	818665	2.9
	"Tennessee"	"47"	"Monroe County, TN"	"47123"	"Unspecified dementia"	"F03"	225	818665	27.5
	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Vascular dementia, unspecified"	"F01.9"	60	3117960	1.9
	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Unspecified dementia"	"F03"	449	3117960	14.4
	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	16	3117960	Unreliable
	"Tennessee"	"47"	"Montgomery County, TN"	"47125"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	46	3117960	1.5
	"Tennessee"	"47"	"Moore County, TN"	"47127"	"Unspecified dementia"	"F03"	26	116782	22.3
	"Tennessee"	"47"	"Morgan County, TN"	"47129"	"Vascular dementia, unspecified"	"F01.9"	13	402547	Unreliable
	"Tennessee"	"47"	"Morgan County, TN"	"47129"	"Unspecified dementia"	"F03"	99	402547	24.6
	"Tennessee"	"47"	"Obion County, TN"	"47131"	"Unspecified dementia"	"F03"	93	602724	15.4
	"Tennessee"	"47"	"Overton County, TN"	"47133"	"Vascular dementia, unspecified"	"F01.9"	27	406368	6.6
	"Tennessee"	"47"	"Overton County, TN"	"47133"	"Unspecified dementia"	"F03"	55	406368	13.5
	"Tennessee"	"47"	"Perry County, TN"	"47135"	"Unspecified dementia"	"F03"	26	147214	17.7
	"Tennessee"	"47"	"Pickett County, TN"	"47137"	"Unspecified dementia"	"F03"	18	96145	Unreliable
	"Tennessee"	"47"	"Polk County, TN"	"47139"	"Unspecified dementia"	"F03"	78	314201	24.8
	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Multi-infarct dementia"	"F01.1"	24	1323513	1.8
	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Vascular dementia, unspecified"	"F01.9"	98	1323513	7.4
	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Unspecified dementia"	"F03"	168	1323513	12.7
	"Tennessee"	"47"	"Putnam County, TN"	"47141"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	25	1323513	1.9
	"Tennessee"	"47"	"Rhea County, TN"	"47143"	"Vascular dementia, unspecified"	"F01.9"	23	585865	3.9
	"Tennessee"	"47"	"Rhea County, TN"	"47143"	"Unspecified dementia"	"F03"	143	585865	24.4
	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Vascular dementia, unspecified"	"F01.9"	36	1009844	3.6
	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Unspecified dementia"	"F03"	473	1009844	46.8
	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	15	1009844	Unreliable
	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	14	1009844	Unreliable
	"Tennessee"	"47"	"Roane County, TN"	"47145"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	10	1009844	Unreliable
	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Vascular dementia, unspecified"	"F01.9"	33	1195582	2.8
	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Unspecified dementia"	"F03"	245	1195582	20.5
	"Tennessee"	"47"	"Robertson County, TN"	"47147"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	14	1195582	Unreliable
	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Multi-infarct dementia"	"F01.1"	12	4671207	Unreliable
	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Vascular dementia, unspecified"	"F01.9"	126	4671207	2.7
	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Unspecified dementia"	"F03"	606	4671207	13.0
	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	17	4671207	Unreliable
	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	49	4671207	1.0
	"Tennessee"	"47"	"Rutherford County, TN"	"47149"	"Schizophrenia, unspecified"	"F20.9"	11	4671207	Unreliable
	"Tennessee"	"47"	"Scott County, TN"	"47151"	"Unspecified dementia"	"F03"	88	415299	21.2
	"Tennessee"	"47"	"Sequatchie County, TN"	"47153"	"Vascular dementia, unspecified"	"F01.9"	14	254749	Unreliable
	"Tennessee"	"47"	"Sequatchie County, TN"	"47153"	"Unspecified dementia"	"F03"	63	254749	24.7
	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Multi-infarct dementia"	"F01.1"	12	1625836	Unreliable
	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Vascular dementia, unspecified"	"F01.9"	71	1625836	4.4
	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Unspecified dementia"	"F03"	388	1625836	23.9
	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	14	1625836	Unreliable
	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	10	1625836	Unreliable
	"Tennessee"	"47"	"Sevier County, TN"	"47155"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	14	1625836	Unreliable
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Multi-infarct dementia"	"F01.1"	61	17498702	0.3
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Vascular dementia, unspecified"	"F01.9"	370	17498702	2.1
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Unspecified dementia"	"F03"	3061	17498702	17.5
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Delirium, unspecified"	"F05.9"	10	17498702	Unreliable
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Unspecified mental disorder due to brain damage and dysfunction and to physical disease"	"F06.9"	54	17498702	0.3
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	155	17498702	0.9
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	320	17498702	1.8
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Mental and behavioural disorders due to use of alcohol, withdrawal state with delirium"	"F10.4"	13	17498702	Unreliable
	"Tennessee"	"47"	"Shelby County, TN"	"47157"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	60	17498702	0.3
